title,label1,label2,label3,label4,label5,label6
敏捷十二条原则，指导思想,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则一——获取有质量软件的理念,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则二——关于态度的思想，需求随时可以变，创造竞争优势,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则三——项目规划的理念（涉及如何处理文档和软件项目开发之间的关系）,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则四——团队组成和精神问题,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则五——“领导”的含义，涉及管理功能,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则六——获取开发信息（需求、技术信息和项目信息）途径,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则七——进度度量的理念,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则八——项目“持续发展”的能力,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则九——提高敏捷能力的一种途径,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则十——简单是根本的，使未完成的工作最小化的艺术,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则十一——团队观念，一种软件项目管理的理念,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
原则十二——自我调整和适应,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
极限编程，并指出它由一系列简单却相互依赖的实践组成,knowledge,第6章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
敏捷软件开发(2),knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
极限编程的实践，及十四条极限编程的原则。“客户作为团队的成员”含义及注意,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“用户素材”含义，一种规划工具，助记工具,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“短的交付周期 ”含义，每两周迭代实现“涉众需求”,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“验收测试”的作用、编写时间、编写工具,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“结对编程”的含义，结对编程是实践编程中的原则,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“测试驱动开发”的含义和益处，激励解除模块之间的耦合,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
介绍“集体所有权”的含义,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
介绍“持续集成”的含义,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“可持续的开发速度”,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“开放的工作空间”的含义，遇到麻烦时，适宜地进行交流,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“规划游戏”含义，本质和益处,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“简单的设计”，其中的三条执导原则：尽可能寻找最简单的方法实现当前的用户素材、延迟基础设施的需求决策、一次代码（重用）,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“重构”的含义，重构的方式：单元测试、不断进行,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
“隐喻”的含义，举例“开发网络流量分析系统”，通过隐喻，可将整个系统连接在一起,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
应用极限编程实践中应注意的两个问题,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
极限编程过程（包含策划、设计、编码、测试4个框架活动的规则和实践）,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第一步——策划（开始于倾听，是一个需求获取活动），XP团队技术成员理解软件的商业背景及感受需要的输出和主要功能,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第二步——XP设计严格遵守简洁原则,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第三步——编码（编写单元测试用例、建立单元测试 、强调对结对编程、将开发的工作与他人的工作集成起来）,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
第四步——测试（XP的关键为编码前建立单元测试），通用测试集、客户测试,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
敏捷设计（问题的提出：避免僵化性、脆弱性、粘固性、粘滞性、不必要的复杂性、不必要的复制、晦涩性）,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
防止软件腐化的基本途径，以变应变，尽力避免设计问题,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
采用敏捷设计的方法（设计原则来保持软件灵活且可维护、设计模式来权衡原则）,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
"一种敏捷过程模型——Scrum, Scrum的过程流",knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
可扩展的敏捷方法，如大型和小型系统开发的区别、伸缩敏捷的方法 ,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
为保留敏捷方法的基本内涵（弹性计划、频繁发布、持续集成、测试驱动开发、良好的团队沟通），敏捷方法应用到大型项目时必须做的调整,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
敏捷开发要点总结——专注快速开发的增量式开发，极限编程为一种著名的敏捷方法，极限编程之长处在于创建程序特征之前开发自动测试,knowledge,第6章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法、UML,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
课程内容概述,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法发展概述,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法的两大基本思想、代表及优缺点,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
UML（统一建模语言）以及USDP（统一软件开发过程）的发展,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
说明UML对面向对象的发展提供了阶梯,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
通过一系列实例说明面向对象受到广泛关注,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象概念,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
通过实例说明对象的含义,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法的主要特点,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法的基本思想,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法的目标,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法的学习内容（基本知识、OOA、OOD、OOP）,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
UML概述（定义、应用范围、本质等）,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法术语/符号（两类：结构化地表达客观事物的术语；表达客观事物之间的关系）,knowledge,第7章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法、UML(2),knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
结构化地表达客观事物的术语——类与对象（定义与表示、类名等）,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
属性的定义、表示、作用范围、格式、声明等,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
操作的定义、表示、作用范围、语法格式等,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
类的责任,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
属性和操作的可见性,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
操作的多态性,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
类在建模中的主要用途，即常用的建模技术,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
类在使用中应注意的问题,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
关于识别类、属性及操作——识别类,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
关于识别类、属性及操作——识别属性,knowledge,第7章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象方法、UML(3),knowledge,第7章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
关于识别类、属性及操作——识别操作,knowledge,第7章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
案例分析：超级市场销售管理系统 ,knowledge,第7章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
接口（定义、作用、表示、举例及几点说明）,knowledge,第7章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
面向对象分析和设计为什么要用接口,knowledge,第7章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
协作（定义、表示及几点说明）,knowledge,第7章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
用况（定义、表示 及几点说明）,knowledge,第7章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
